method_id,method_label,representation,model,split,seed,train_size,actual_train_size,n_val,n_test,mae,rmse,r2,source_table,status
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,55,2000,2000,1746,3492,0.2404762804508209,0.3649133709762121,0.5408015251159668,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,11,2000,2000,1748,3490,0.1213475987315177,0.1744149621340114,0.8486122850728866,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,22,2000,2000,1747,3480,0.1148215979337692,0.1801526641488837,0.8586538953628706,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,33,2000,2000,1746,3492,0.1176947131752967,0.1955348942127313,0.8378595115934659,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,44,2000,2000,1746,3492,0.151773914694786,0.2367973477274859,0.7938484101533706,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,55,2000,2000,1746,3492,0.1566719710826873,0.2568239854707734,0.7725468096371123,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,11,3000,3000,1748,3490,0.1224965005146865,0.1907224285971986,0.8189799400781491,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,22,3000,3000,1747,3480,0.130477166048105,0.2161301228420321,0.7965615410054181,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,33,3000,3000,1746,3492,0.1227673390442791,0.2125362034756071,0.808438243700568,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,44,3000,3000,1746,3492,0.1592202449983201,0.2522765138817708,0.7660157248950505,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,55,3000,3000,1746,3492,0.1669638508895584,0.2826945792150224,0.7244148461513273,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,11,3000,3000,1748,3490,0.1103021502494812,0.1651346956622038,0.8642937541007996,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,22,3000,3000,1747,3480,0.1210535690188407,0.1901823932351959,0.8424773216247559,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,33,3000,3000,1746,3492,0.1178194358944892,0.1926191108373956,0.842659056186676,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,44,3000,3000,1746,3492,0.1598416566848755,0.2448462322306469,0.7795957922935486,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,55,3000,3000,1746,3492,0.1601406633853912,0.2590300104086493,0.7686225175857544,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,11,3000,3000,1748,3490,0.1019051820039749,0.1502948307271508,0.887588381767273,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,22,3000,3000,1747,3480,0.1076778173446655,0.1636819570071871,0.8833179473876953,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,33,3000,3000,1746,3492,0.104908637702465,0.1594649607944341,0.8921616077423096,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,44,3000,3000,1746,3492,0.1717405766248703,0.2395031819132198,0.7891101837158203,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,55,3000,3000,1746,3492,0.1450204104185104,0.3192142289635557,0.6486132740974426,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,11,3000,3000,1748,3490,0.1680477571822254,0.2508512897120331,0.6868475280604924,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,22,3000,3000,1747,3480,0.1576021089083456,0.2541905624691615,0.7186018090408959,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,33,3000,3000,1746,3492,0.1773133707683161,0.2770376390549464,0.6745228323961707,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,44,3000,3000,1746,3492,0.2064784359066096,0.3079772700129533,0.6512852163090349,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,55,3000,3000,1746,3492,0.2252538738730617,0.3506934318161245,0.5758923363722581,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,11,3000,3000,1748,3490,0.1711995154619217,0.2453290396174585,0.7004833221435547,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,22,3000,3000,1747,3480,0.1754277944564819,0.2591751529437784,0.7074573040008545,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,33,3000,3000,1746,3492,0.1863473057746887,0.2762515631584026,0.6763672828674316,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,44,3000,3000,1746,3492,0.2016635537147522,0.3002000494380341,0.6686747074127197,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,55,3000,3000,1746,3492,0.2090761512517929,0.3271095252737097,0.6310162544250488,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,11,3000,3000,1748,3490,0.1673565208911895,0.2387938223810116,0.7162281274795532,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,22,3000,3000,1747,3480,0.1821512132883072,0.2735575003930781,0.6740884780883789,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,33,3000,3000,1746,3492,0.1876123696565628,0.285980444429643,0.6531708240509033,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,44,3000,3000,1746,3492,0.2346841543912887,0.3442779950980672,0.5642358064651489,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,55,3000,3000,1746,3492,0.2254431545734405,0.3537095101979114,0.5685659646987915,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,11,3000,3000,1748,3490,0.1060446873307228,0.1529930899234577,0.8835158621479543,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,22,3000,3000,1747,3480,0.1094704046845436,0.1753228674762318,0.8661311309743869,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,33,3000,3000,1746,3492,0.1131892800331115,0.1951297859042398,0.8385306517868658,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,44,3000,3000,1746,3492,0.1465015411376953,0.2250812880384169,0.8137433332945633,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,55,3000,3000,1746,3492,0.1497693806886673,0.2481627306368776,0.78762960016703,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,11,5000,5000,1748,3490,0.1118963560911345,0.1748207416270169,0.8479070497257357,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,22,5000,5000,1747,3480,0.121449374246297,0.1997023040799361,0.8263124824175416,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,33,5000,5000,1746,3492,0.1124123402481362,0.1997889915359683,0.8307276270054164,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,44,5000,5000,1746,3492,0.1613458148280618,0.2569929437218318,0.7571850470969803,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,55,5000,5000,1746,3492,0.1686496504309002,0.2871081624524538,0.7157424978395991,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,11,5000,5000,1748,3490,0.1038485839962959,0.1487794876723385,0.8898437023162842,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,22,5000,5000,1747,3480,0.1155799478292465,0.1756497367987627,0.8656314611434937,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,33,5000,5000,1746,3492,0.1116105616092681,0.1800061489584808,0.8625901937484741,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,44,5000,5000,1746,3492,0.1549950689077377,0.238926677828469,0.790124237537384,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,55,5000,5000,1746,3492,0.1566542088985443,0.2572444379499949,0.7718014717102051,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,11,5000,5000,1748,3490,0.0914785712957382,0.1406818049988528,0.9015084505081176,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,22,5000,5000,1747,3480,0.0902881994843483,0.1382320507803207,0.916781485080719,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,33,5000,5000,1746,3492,0.0971627831459045,0.1406899606814896,0.9160599708557128,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,44,5000,5000,1746,3492,0.146034374833107,0.2212654478262189,0.8200050592422485,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,55,5000,5000,1746,3492,0.1203427538275718,0.3051142638191796,0.6789698004722595,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,11,5000,5000,1748,3490,0.1490607396528958,0.2251162571325476,0.7478047592502814,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,22,5000,5000,1747,3480,0.1482777493155501,0.2475981092996221,0.733008703108633,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,33,5000,5000,1746,3492,0.1637875094097085,0.2650814147434654,0.7020101081290224,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,44,5000,5000,1746,3492,0.2175681257911887,0.3186308909511408,0.6267422915039704,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,55,5000,5000,1746,3492,0.2150261426264582,0.3399148250946842,0.6015617086694229,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,11,5000,5000,1748,3490,0.1682018786668777,0.2360599746250876,0.7226885557174683,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,22,5000,5000,1747,3480,0.1692535728216171,0.2509158168560001,0.7258056402206421,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,33,5000,5000,1746,3492,0.1841940283775329,0.2711064431904404,0.6883101463317871,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,44,5000,5000,1746,3492,0.2028779536485672,0.2999642037850812,0.6691951155662537,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_xgb,Morgan + XGB,Morgan fingerprints,XGBoost,scaffold,55,5000,5000,1746,3492,0.2017759978771209,0.3201783760061998,0.6464874148368835,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,11,5000,5000,1748,3490,0.1606676876544952,0.2316657597895123,0.7329165935516357,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,22,5000,5000,1747,3480,0.1647628843784332,0.2498449276746676,0.7281410694122314,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,33,5000,5000,1746,3492,0.1727170199155807,0.2631661120891667,0.7063007354736328,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,44,5000,5000,1746,3492,0.2126727402210235,0.3218298769312049,0.6192098259925842,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_mlp,Morgan + MLP,Morgan fingerprints,MLP,scaffold,55,5000,5000,1746,3492,0.2111372500658035,0.3376736247311382,0.606798529624939,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,11,5000,5000,1748,3490,0.1148334518074989,0.1575548701131805,0.8764659086142124,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,22,5000,5000,1747,3480,0.101765789091587,0.1651886764081069,0.8811598953384276,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,33,5000,5000,1746,3492,0.0955444946885109,0.1571795885036545,0.8952304072574608,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,44,5000,5000,1746,3492,0.1189353466033935,0.2036050387756469,0.8475911953124844,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
gine,2D graph + GINE,2D molecular graph,scratch GINE,scaffold,55,5000,5000,1746,3492,0.1230479776859283,0.226931288254637,0.8224136262080928,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\02_gine_seed5\results\gine_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,11,7000,7000,1748,3490,0.1080647735831473,0.1724418409243545,0.8520181443514047,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,22,7000,7000,1747,3480,0.1142705656307728,0.1932035638627388,0.8374328757452513,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,33,7000,7000,1746,3492,0.1110695720772789,0.1985929547533986,0.8327482586874233,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,44,7000,7000,1746,3492,0.1614688437247633,0.2607215097034239,0.750088204839557,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_rf,RDKit + RF,RDKit descriptors,RandomForest,scaffold,55,7000,7000,1746,3492,0.156149318314855,0.2753312111798368,0.7385842518565903,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,11,7000,7000,1748,3490,0.1011646017432212,0.145609397758419,0.8944879770278931,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,22,7000,7000,1747,3480,0.112008050084114,0.1742745838162639,0.8677271604537964,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,33,7000,7000,1746,3492,0.1096949726343154,0.1740026776296846,0.8716030120849609,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,44,7000,7000,1746,3492,0.1552736014127731,0.2386143263817129,0.7906726002693176,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_xgb,RDKit + XGB,RDKit descriptors,XGBoost,scaffold,55,7000,7000,1746,3492,0.1552827507257461,0.2531718711078457,0.7789697051048279,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,11,7000,7000,1748,3490,0.0866192057728767,0.1309595720811288,0.9146511554718018,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,22,7000,7000,1747,3480,0.0845177322626113,0.1296153505544752,0.9268329739570618,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,33,7000,7000,1746,3492,0.0889447629451751,0.1305882363626264,0.9276812076568604,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,44,7000,7000,1746,3492,0.1683783233165741,0.2398864117929896,0.7884347438812256,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
rdkit_mlp,RDKit + MLP,RDKit descriptors,MLP,scaffold,55,7000,7000,1746,3492,0.1203584298491478,0.4116877708868511,0.4155372977256775,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,11,7000,7000,1748,3490,0.1443617586440926,0.2208634123849113,0.7572435804221936,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,22,7000,7000,1747,3480,0.1422650218684067,0.239749647806135,0.7496668221161467,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,33,7000,7000,1746,3492,0.1568739359638757,0.2575745282552673,0.7186487822173766,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
morgan_rf,Morgan + RF,Morgan fingerprints,RandomForest,scaffold,44,7000,7000,1746,3492,0.2318473066183671,0.3313128928294459,0.5964385231701628,D:\学校\毕业论文for codex test\oxbenchmark重启\08_seed5_upgrade\01_tabular_seed5\results\tabular_seed5_full_raw_results.csv,ok
